codigo;origen;destino;cliente;matricula;precio_base;nombre;bultos;precio_combustible;tipo_buque;toneladas
XV7KTAG5ZCFA;Mendoza;Napoles;icngrx dghsa;2ZXWCW4G17MY;219312.13;hvrni mjdsz;0;0;3;24075
14NON46CQDD7;Rosario;Napoles;tnadd ezymsqp;WEX7893UXNXJ;108487.89;kziavavp wbgfcejn;0;0;3;23028
RK04YWHAF8LQ;Mendoza;Napoles;hagtkf dxtsaeo;7314FGE64TLL;68982.51;wrsuz lcehpvgp;150;32558.56;0;0
AZNBUXXB68B8;Rosario;Madrid;xycuujuz avzcaig;1M1IXHQGJFEJ;230845.83;hbufql zpusvsx;26;32150.39;0;0
TOZDGQNMSEO4;Rosario;Londres;sevrry cbega;8O5CAG6H3ELH;193945.77;zipdan tkjnrlcd;59;32951.49;0;0
0YMM81S6PHI5;Mendoza;Madrid;sokldu znmrdb;EG8G24FM9YLW;167248.76;lrrpxyf rmelv;101;32799.77;0;0
L733TW3ZR10E;Montevideo;Londres;psvky wklbsha;Y2CBVB0H0QAC;279403.12;wcwddn rjeru;78;28755.86;0;0
RM0QRIABATS2;Buenos Aires;Napoles;puezbrx ykhlcieo;J2AWD6NAIDZ8;347450.5;zgdluy zztbqvi;0;0;1;18854
L3WTJOD35HUC;Montevideo;Madrid;chytsfl ihzful;51MOVLEAU5OQ;288520.92;henhkk ephcm;96;30446.19;0;0
L2LDSJ93GWJP;Cordoba;Napoles;hheessfy kocmjwea;UG3I60YM63FY;196968.09;zvviwlp falxfbpv;179;31055.53;0;0
FY6JIFWRGGKK;Montevideo;Napoles;zrapkwhf vqacpxc;IKHP4HWKHYCV;295866.79;gdriu iurbku;0;0;3;32777
5KCO8XQ8PT57;Mendoza;Londres;ddkuvq qucie;VIDUYXJBB1JZ;100433.35;hetvcnbx quaizj;0;0;2;41490
GD9BSZEANWMB;Rosario;Madrid;nwyahoc xfirzr;5UEPYZR65UTC;209348.22;zagdltje glogzy;83;26595.18;0;0
JFBNSUO10Z9A;Rosario;San Francisco;lliviq pyaoz;DAKRPE1K6HVX;70747.11;ctjwvs zbcnm;0;0;2;27572
IOH8H4MYQQP4;Buenos Aires;Madrid;doplakz xsenqhj;EFDEIOAE4851;46608.99;jrjla esqdglw;74;28533.02;0;0
UWCVTRSMBSSM;Mendoza;Madrid;apbssju rnrkkz;UVY3EPIFAU2U;318969.52;hbphpso fmrbilmu;0;0;3;21177
XWLN57F3QNTP;Rosario;San Francisco;qkzzdsp bkqri;RUYQM8Y6APN6;258851.97;xzfzlqna eqhdtmn;34;28504.33;0;0
3TILKFCUT5KJ;Cordoba;Napoles;hujpmqb ubynjkca;176U3XJGF5OO;302614.81;ftmjk jlmukh;0;0;1;38383
89PCOKE2TXVB;Buenos Aires;Napoles;cddbuppe utvmanfg;KTW85DYJOSHF;275738.31;pnjegvi nxkdju;0;0;1;40531
ZF64YD3JFAAI;Cordoba;Napoles;fbjrsx igtpq;MOLHNLEY11BZ;194952.16;ocbbhd vtjcvspp;0;0;1;37368
CLTEJW3WH9ZS;Buenos Aires;San Francisco;ppwlx dwjfhqs;YIH21AJJRZP7;50915.79;ihafqrdh imqxulkz;76;32839.52;0;0
7603961BY3U8;Cordoba;Madrid;sriohok lhsyaeq;9C742RBWK55E;332592.02;hlwcvw sjdqppgy;0;0;1;21132
Y739KJZ4M4MK;Mendoza;Londres;ezrinrr nerprwx;ZCLQ2JQ11G9U;148987.59;ipmepjqk osrig;0;0;3;26985
A8EVRLGB85L3;Montevideo;Londres;vgpcbhrw iuruxgjl;VNHP26E12VHI;70844.35;saeal mpvbdcft;0;0;3;19937
RD293UFW44PC;Cordoba;San Francisco;cuuykduh zfwqzh;XKD1UJN67BE4;63714.68;rayub xrjlx;76;26767.33;0;0
UURF04ML6RIN;Rosario;Londres;uqnkvgsa libgkxeg;75AWLL76MYDE;108814.47;twixbu julngefi;33;28602.74;0;0
JRJ740S3VA6C;Cordoba;Napoles;ngytcbl hyeixu;0O6CL76ID6NM;92205.98;swzhw dqion;0;0;3;26810
N3SV0DGYEG0J;Cordoba;San Francisco;mzlavaqz nfbiar;TYTINWBRNUVN;335442.93;pvxaayl qzlan;0;0;3;35623
R0XBG1PENLFR;Montevideo;Londres;wlrftk abjuq;XYWM5DORRLVF;260595.97;pxmaho zplcnwqi;0;0;2;24000
9P49NUD4QIHB;Montevideo;San Francisco;dilvaw idfujt;2XG8SAG2233P;254163.97;arvjgkj emjqcb;97;32921.75;0;0
RAH2CI7JIRVH;Mendoza;Londres;ttryfa iwaogsm;1PGPXF3TAPND;99893.86;sqiwnt disdvgna;0;0;2;41381
H2BEC11Z61HO;Montevideo;Napoles;nywesljs hrgxm;RWNGQR2O14DE;121517.28;lsaolqm luimfasj;0;0;1;32463
BZ0L2OQP5IZG;Mendoza;San Francisco;xlvqpni xorrpyqa;UYCRV8KKW5GQ;63281.29;nraien cxsnwv;0;0;3;34042
4QMKIX0RURUB;Mendoza;San Francisco;eawxu obslunu;BZND8GSAG2QU;43432.46;afxbf bhdhm;120;32789.57;0;0
74MSN64O3VV3;Cordoba;Napoles;gwkgjy fudlsrh;XQGIMDIGJMUX;198272.72;ziplgav hvidqavt;158;34741.62;0;0
CT270NVXA4JB;Cordoba;Madrid;rvdhxgf nqtkv;BQTW6RACRU0L;234577.97;nkriz whkhscfm;69;33569.93;0;0
JVNGSB3UFOGH;Montevideo;Napoles;swcrfc sqlbsp;OCIP4C1XCH53;41830.64;feikztp qupzxc;0;0;2;21596
Q50XX722W1HW;Buenos Aires;Londres;wxnfowt psziqyru;MH14YPPGUQ34;190510.07;ssmehomi dacoj;0;0;1;34267
8WCT23CK0WPO;Montevideo;Madrid;usfhf ehcav;5RI5WU2N6108;150159.05;dfdds ksxdu;129;29516.11;0;0
RS1PE0CCQVI4;Cordoba;Madrid;devgdfn ilakl;DRI48LZYCUT3;218179.07;fnfkg hfdmu;0;0;2;18757
M9KLEZQHX1T1;Buenos Aires;San Francisco;oifmhqcq kpevcl;1J7F7NHTCOHK;140341.27;rogss wnciwizn;29;34167.73;0;0
DWZB061ADS3R;Buenos Aires;Londres;zadmef eqyxtn;0CMGIP1TJYTW;322304.44;tuhsetd wabpww;192;31230.82;0;0
7PTKJ7X63N7K;Montevideo;Madrid;mvmqwzcf rvqayg;KASK52I7BS9L;318941.08;ebwpt lrbeh;82;34407.81;0;0
A74S92J51BZ8;Rosario;San Francisco;coqry phfvtlo;P84H8EZP22U4;144742.69;unxvby crnowxhx;128;32079.69;0;0
GDJ41DE7HWPZ;Cordoba;Madrid;hxyzki imnmin;RD46XOB2OBNO;58212.63;tfojj ipxnqzm;0;0;2;18790
0F0QCG4Z63YL;Buenos Aires;Madrid;xhzpukp bgamce;UJQ4O7LPK24E;199625.07;jqnxdvqt orlrp;167;25819.12;0;0
MAK471291DLN;Mendoza;Londres;rnenugb ddagt;VZJBJ2J51WS4;321213.46;dabvb abyjvb;0;0;2;35948
12M2DNNZQIHR;Cordoba;Londres;mjoilvuq aubya;D02LRQ0DBMM4;158366.69;vwyhmwt ipwnro;36;25161.87;0;0
NYEENYSQCJ01;Buenos Aires;San Francisco;rwwlaep wmylwya;AUP1V861ZETY;259167.04;xebqqiog vtcufivd;15;26991.4;0;0
H05316QS6N9G;Rosario;San Francisco;upwgeve vgyfcn;HSTB087SIRJT;275380.21;oiamna kirkpbvo;163;25305.02;0;0
7923BU5JDOUH;Buenos Aires;Napoles;oybbjnp lzcktwz;PSPIFXVUF0JK;36638.68;vmnguc sweeccjf;48;30230.88;0;0
6110UNH3UL9G;Cordoba;Madrid;yqbha iynedvuy;6LS13OVH3ND6;334344.15;mxwdnhga oekfmbw;0;0;1;19220
TAFFW83VPE1N;Montevideo;San Francisco;pkmsyyv owpymfpo;2G0C2MMFMRXD;177793.01;hcqkryo nbebran;177;27110.37;0;0
MAVFISS0RK0U;Rosario;Madrid;zupdzz malwjdfv;76INU8DHVZ97;129897.45;fwtznbt hxalf;0;0;1;22136
2BUC63LTOVWC;Mendoza;San Francisco;rkzthuvt avqjv;THF5V614CYXJ;226680.08;ndpemfyc vfdrrz;0;0;1;32933
FX4595YYKSLT;Montevideo;San Francisco;oqeww qvswhwc;F4CORUT6DYAT;97314.89;hbegb ttfglbkn;0;0;3;40799
1G55FNF5XEF2;Cordoba;Londres;qyhdhy huzfsyha;CT11W0VLXLHA;135001.44;schspn zyoqrth;164;26291.3;0;0
LH90DL42XQD4;Cordoba;Napoles;iyglpgn kvrxzlxj;ERIF1901YPCJ;46399.65;usftfj lcnqp;0;0;1;39650
XXUBQFZIX707;Cordoba;Madrid;itvaylwp cpgwk;DH0SPV2AD9EQ;347959.0;vpduny yjqlnwow;136;33263.39;0;0
B08ATF12ESSF;Montevideo;Napoles;wuxdrq mvfjl;UDN2A4F6N3Q1;259378.22;iigkc zhwonv;0;0;1;40843
GFPDJXF7Q3DK;Cordoba;Londres;govtofpq ljttplq;A7HU1UC04OJK;308747.13;zjpvzgdc qpqpdq;0;0;1;31587
JC9GCM9OWJW8;Cordoba;Londres;dbfpuxa tvlix;KI46SX4ZZE7B;232662.11;xjbirwjr yxbgqzgj;165;31489.71;0;0
G9XGHCUBPFN1;Montevideo;Londres;nsbewbrk zrbeinw;V145DVHGX4AI;312845.18;vktja wkuljcn;0;0;2;31179
KFCYUTF5WFRD;Mendoza;Napoles;eafpmg hbguvjmg;LJ97FSSX4MCO;178469.19;rwrmlo emsielnd;0;0;2;31013
T870P5AU18UK;Rosario;Napoles;hogadih obqrc;0P3GKDDVCNJM;48131.09;gybnlm chdwxpdj;149;28365.5;0;0
AZVZKE5OQYZT;Cordoba;San Francisco;sqflfvqe yqvkj;NPDHDM7O5ZPN;28356.85;akccmtrg uuutzomo;0;0;2;33829
0T4GM01QXL9Y;Buenos Aires;Madrid;qhnxc ugpfpvfm;JNGYRECYVUU8;254475.44;btgtria mfipkp;0;0;2;44742
YN2GTZRHAN49;Mendoza;Napoles;zffup ecwfuc;26XN5VTKHI4F;190974.51;qdzphjdq mvfkuzw;0;0;3;34943
1VNXXON0CDRX;Rosario;San Francisco;kgpfay qgpxvmq;LOS5TPQYOWCU;47281.68;cclzgv hifpfb;155;27820.74;0;0
HYR6LS4H5T4K;Montevideo;San Francisco;nbopprni diobko;GETA53MGYRI3;182170.14;xaotywie nuubj;103;28261.19;0;0
515E7O8WLD8K;Montevideo;Napoles;inxdmcmi lsycq;KGQDD31UN2KF;30967.68;mjbcmro kblgdx;87;34841.07;0;0
GRMTUZ9DC1WE;Montevideo;Londres;gjthnu wiixar;3AQTX4NSHVX3;193550.81;dhqgpleu wmerpw;0;0;3;21908
F41BHTZ0A7AQ;Montevideo;Madrid;wvpzdtpv ppwxwwo;JZ4UUT31IDSV;159680.14;krxudprt isvufxo;14;33178.87;0;0
QFSINAGQ2TVH;Buenos Aires;Madrid;ozlgggsc kuvslfq;JTUQUHJ4S2NQ;83746.99;xdltxvut boxfszc;41;34878.99;0;0
8SQFSGX63BDW;Buenos Aires;San Francisco;fykmld bxhoc;1E6P0UPG32BQ;68329.54;vekllj qcffdogd;64;28478.04;0;0
EBXA6WADPJ1R;Montevideo;San Francisco;ozeao dltueyo;RTRBQTUBR0CG;29007.04;ecwbpu rahfx;23;29014.84;0;0
MBEIG5GZWIEP;Rosario;Londres;kurtcw ojortygs;KPEZNB11IDPI;198041.48;ceiff ofdjolx;66;28407.27;0;0
5GK6VAYNV8F2;Cordoba;Madrid;sikxfs etpydb;5WKSEWYEL9J2;269548.55;izfzuo fhlkpdx;26;29180.31;0;0
V9VKGLXL6QP6;Rosario;San Francisco;erlyhxe yofasov;908C7HI2S7WW;183931.55;ypglfw nqeqzvqh;113;29177.56;0;0
D4I6ZHWNLVTI;Buenos Aires;Madrid;exqvdqip cmewjlsu;1PRMAWJY22CT;291170.46;axgfhub eeyvmgjc;0;0;3;19680
CEXWZ1ARTS7Z;Cordoba;Londres;miyfi eypduyed;A0P2Q6FRGL9A;336206.57;zhgavrmn ongtoao;0;0;1;22771
2BO6M0ZYYD00;Mendoza;Napoles;iervweyi vufqlwv;O72MLVGKE6Y2;321239.02;ldkvlhib lmokjbe;0;0;1;26722
NVX1RR73E6CF;Cordoba;Londres;ebzgjyau yksfcy;98Y81U8Q0Y4N;247664.88;qhirnxet cnddjh;0;0;1;40282
ZCY2K4H5XL9S;Buenos Aires;Madrid;dtvcu hjycwtjl;8M97WBXO6K0K;314365.71;zkcis ltbonery;75;25539.18;0;0
391YDQ7788NO;Buenos Aires;Napoles;zlmfpwdv afbhkpo;Z4FSLWNJQJFP;154374.1;wxilm qwebvx;168;30433.62;0;0
A1U225GMOMLG;Cordoba;Madrid;hbllbo imujbxgo;KCQRBRU3Q0L3;323313.79;ufqtdcru qmwso;170;30797.4;0;0
91877DH1NXS3;Mendoza;San Francisco;rklld ptdqzq;2WQSQ1YCM1PX;168406.94;oaqvvu mlevvlrr;174;30382.43;0;0
49SI7S3K7M6B;Rosario;Londres;rywqpphp gswhetn;KRLZZJ09EWYU;119859.59;ysbhl popty;0;0;2;39093
Y4NB2Q2XSMTI;Cordoba;Napoles;aouqcv bxdaobht;CXYZAGXC7NOO;282462.37;skwkfet vrbcyta;0;0;3;25152
NB791LS1C9KY;Cordoba;San Francisco;twitfvvu xlrdmcms;RR9649IQC3BA;304739.15;majddim zgymujp;0;0;1;40893
67SXE7I9PXJ3;Rosario;Napoles;qfyrjqvt ciqiezi;QMX77E09ZG1G;32514.91;mmcerox kchjaax;26;31215.77;0;0
XBVDQF2E8J45;Buenos Aires;San Francisco;zfopbkh vfqmi;IEFV9WJCVCDX;170198.04;nxdbek thvanl;62;31259.19;0;0
8AWB5F2BVB08;Rosario;San Francisco;egzdgdgz hlgehpt;GC2PHKEYEYGD;227532.34;tlqugb gvhogr;10;26474.06;0;0
HDWRG2WTEDPC;Montevideo;Napoles;qdjcf mdxaoqx;S39BFWG8TT5L;204204.29;iyiwnw pvoojhdj;0;0;3;35287
W2JFV4ZKDN0X;Buenos Aires;San Francisco;hhymurb zzohj;ATKZ867NPW2U;175038.2;meydljc spvfgjij;103;26682.67;0;0
TZ3GR01LIHMJ;Rosario;Napoles;ksmsixyt xalpfw;Y5R949Y52MJM;295026.29;gbgiwikd ctuggpnd;0;0;2;21941
VM93TX0GXMCJ;Cordoba;Londres;mydkkiff skxaii;VAFQQ5F0ITFQ;257731.95;ootcht yzanvbn;57;28008.17;0;0
9RZHOJVIZ2Z0;Mendoza;Londres;uuhyhggw ziulzvx;PJDCQQ7F2FL8;17510.02;civei wmnagx;190;27933.33;0;0
Q0SVNHHEY5F5;Mendoza;Madrid;pdybtpl jnkxvome;JC6YPJLKSAYU;255686.34;nblyumq bzocqkye;19;28118.43;0;0
2UA2Z1B66SRF;Rosario;Madrid;lajdy xrlcxk;9DST2CUMGGTV;337501.28;ajhez mkpcl;14;28040.26;0;0
CMUYRT0DHQKD;Montevideo;Madrid;xsxlnsl ivxrwm;QEL15WLN3BBW;138539.76;mvteaaki syquo;158;28203.78;0;0
R9M2UXXXLRIV;Buenos Aires;Londres;witqf kdvxmt;BV07SSJSYAFW;138489.24;jzjglqsf rxltrqy;27;32908.06;0;0
5CDV63W84LJL;Buenos Aires;San Francisco;ohwcycf aoqcud;9H4KQ9QD9SEB;187674.1;trhwnfr ktnqf;0;0;3;18081
RL0OA8CTJWPI;Mendoza;Madrid;pffud kmozedz;3KYB17J5NNDT;111432.11;qtzdrjze mssomv;112;32437.05;0;0
BEPY7VU6HUHW;Montevideo;San Francisco;pndgr biziayg;OFBI7Z9LBSU7;234805.72;zyyadepf upwfp;120;33582.26;0;0
7DQLCWRD6PA7;Mendoza;San Francisco;opuyd irujxqi;VSTB5F769GVK;156288.66;arddzx jxqbwedo;99;32640.71;0;0
5IP01XZJAQES;Mendoza;Londres;naqiipx nixpjxd;A0AKUS3B47LY;35279.72;wjurzty rwpmetta;15;29857.11;0;0
GAB16IHSKXQ3;Mendoza;San Francisco;bmhzchur ennkreon;DFCCO0TTSMVO;73303.39;zjzddel fxiqmg;0;0;1;38580
0DI4PI3S7D6P;Rosario;Londres;fcbtx wwyavszd;CTSGHPZNG4AF;96778.85;zgsqfbg pdmbnjz;0;0;1;40030
UQ9J5TY4HEZ8;Mendoza;San Francisco;gxhvchk gwrgzihm;N449BGQIJY99;239148.74;lmprmbi nncnhtz;117;31023.57;0;0
28JMONIRG575;Montevideo;Londres;khfwkcb sdhtt;OSGU7ALIJKLD;184751.52;ftgniuli dhjbczg;0;0;3;28779
Q1P5VYX56DVF;Montevideo;Napoles;ngmbqq zobxgd;K4DBEM9TA6QP;117967.35;mnluunf ycvkprv;0;0;1;34172
SP6DG9L84048;Buenos Aires;San Francisco;qpggguls euysowvq;UPXDKJW65R46;344401.18;xuwbba btgzbjj;0;0;2;29359
RLOBNE5HYE72;Buenos Aires;Londres;zjftafbq rbvfcr;UGW81ZEO20XG;162438.77;nonuis jvmec;0;0;2;42406
FIBJ8HS275ID;Rosario;Madrid;klyhk kkkztbf;BFQHSB8Y4CD3;40640.99;zoxiyput pbrpxbs;33;34793.1;0;0
9VBDN4V6DUWQ;Buenos Aires;Napoles;idlvrozc zsqvqg;BDMDNIFPWSAZ;196393.06;clqhdpwv yxvnvrdp;83;27479.73;0;0
NOKZQUYEONKU;Rosario;San Francisco;yjgupmen mwwfvt;GFS90VRW0HSZ;335792.2;qajqrrn jruomnfe;0;0;2;26828
B8N8XOFCBR9O;Mendoza;Madrid;dedaf ndhhjce;WXV54T3KN5A2;320052.59;xqpihgg ubdkxuzn;0;0;2;22558
5QN2YN3GXCD0;Cordoba;Londres;mdynp hvhzbao;WO9UEJD000Y2;330970.96;ouavh qwlfq;0;0;3;32514
J4NCXHJCATFP;Montevideo;Londres;qhvevrmz usufjyyz;5MX85XOD9PN7;91587.65;tdapwgzh esiqpyt;16;32861.99;0;0
JBDOLBCEXC92;Montevideo;Napoles;wimiclb ghttklhx;KDI0231GQRMI;114232.62;ygngxhz axhwwk;0;0;2;37627
W2BZZSILEDW4;Buenos Aires;Napoles;dyyfcff yeyka;URPW2YA3ZBUA;68482.33;kcwetchj sdqeiofq;17;31920.24;0;0
R3KIY8NWQ7IO;Rosario;San Francisco;ufiaghf qslslt;5SL50WNB0V07;302091.2;jzmljui snogr;0;0;1;21876
ZPJ0HE9PV493;Buenos Aires;Londres;qnxgvfr nnfsbq;UJ6X2891OUMP;318177.41;jkhpupkl fdbgqp;0;0;2;43658
TEAT5X8O3H6T;Rosario;Napoles;pildsl xhwfsm;IQ16V9H6F1PG;111487.09;bhmflv ycvlbc;135;30280.34;0;0
7IUP45S661ER;Buenos Aires;San Francisco;nuahbgsm nwtkamk;UEYER7LJK1KG;244356.26;psvopqiy niqzug;174;27883.59;0;0
XBYDF7WOJB1C;Rosario;Napoles;gqges phopcusy;CNQSORE1X8SK;300932.38;ouhuq gyxckq;108;25357.56;0;0
7SDT3UJI8FD7;Cordoba;San Francisco;aetzcety gsfnq;YL9SKWHSLWNK;104657.35;kmlnz nobqkp;0;0;1;34271
QD0O3234NNIW;Mendoza;San Francisco;xnpteuh avsusft;6W9JOS95T5TE;90990.26;ngmajyx xrwgis;0;0;2;38709
2UIO3AC94EXD;Cordoba;Londres;lytmwr xkhawgqv;VOMJD54LCAWF;49852.95;dyqdry fsbdupr;51;28788.32;0;0
WD664KMEGA51;Mendoza;San Francisco;cehtn fjrmt;N9NUUIKG7GZ7;93618.01;praeyi yizqia;0;0;2;35863
ROCZXPZEY8TE;Cordoba;Madrid;edcetcqq qoeoa;ZPAP081R6PJB;111855.89;mbpgv xhtwsx;0;0;1;26462
LZKHOYFOHBYJ;Buenos Aires;San Francisco;izbhjk rolwnyfd;X6PR7DH38KAE;269650.64;cddjzgq sovqrb;171;33751.95;0;0
E99BYPLL82XG;Cordoba;Londres;kuagar tducu;HJZECTXSCQ19;181192.4;gxzlzoh oqifk;0;0;2;44898
D5730X591ODE;Rosario;Madrid;dabwzbz otjsznhx;O8R4KU5GDW8D;91776.99;ijxggtul nnmxy;0;0;2;36950
8P9QPU0N86E8;Montevideo;Napoles;pbxtcuu gpmtmhf;B0Z5589MABQT;181296.52;hbgsr mtywfbe;0;0;2;25857
POZLAJ26XK3U;Buenos Aires;Madrid;kstkry otaxxjmu;OR5VVDSLDY8L;48332.63;wdupb qaqoimn;0;0;2;19910
ISH6O8LDZQIF;Montevideo;Napoles;huwvbg utvazwl;B7KVXJ468PAB;276704.55;ratiuibe cixfdxu;30;29410.65;0;0
GHIN1XIQBV5L;Mendoza;San Francisco;jpycztb tzyvswyq;PS9DPFF7MW16;128790.81;rhmqiwhp pbfgqtsy;0;0;3;23011
HRQP9E9E3SG1;Mendoza;San Francisco;qzawsskm xchus;PAWMZ4I7FDJW;126965.24;gqhsf pwvubduz;0;0;3;40133
5NUUETRNS17Q;Montevideo;Londres;ejgpjqpq iepbj;8U7DD288B4F8;211131.17;hdwigtn xalxkrgs;100;27738.12;0;0
I0OFS9ZFXNUQ;Cordoba;Londres;cbpukyre dakzk;9Z8IZWNJF0N9;263145.17;xydeklat xkxomu;74;33370.1;0;0
A661JO5KXD3K;Rosario;Madrid;oojjiw lbehv;O6LNT8XXIWEM;23979.27;ajplqcl efsqe;0;0;2;36301
KQOLFT8QKIPR;Montevideo;Londres;qjjcvujq fmhhzi;3AHPMJHW38U1;225668.15;idtwilm ijklyhp;198;31336.69;0;0
I2PMLKCEZHNQ;Rosario;Madrid;pofrmgz jbgfacvo;PWDATIQW55KQ;236721.82;lrwho mnsih;0;0;3;37787
9BAN4RMV2LBX;Rosario;Napoles;dbqwht rsonhuc;JPXTBB78C0W9;230971.37;bvtayg sjsziil;0;0;1;25600
P4F7RVIZNJ7M;Mendoza;Londres;fqfsmpjn ezomalcw;B135ZNYMZBJC;17888.95;xjxgxcc mhfvx;0;0;2;38150
5BIITTPAKOOF;Cordoba;San Francisco;iwkshpq ipvlhx;K88A50M9E5DX;115427.55;siyzixhn cbxtm;62;29796.69;0;0
H4YP02TQ8HQO;Rosario;Madrid;wiotsxgj cegrzmsk;AYMOMOXOK6CQ;226733.97;ftpbbl avkqaw;38;33089.42;0;0
A3ULS5VL180N;Cordoba;Napoles;klnrv lgzckh;8L6BEZ54SRIT;162638.78;wmizf mcglo;124;25724.59;0;0
COJ6D75HV1T2;Montevideo;Londres;xrturg crcoc;1709V1TU1KOO;81284.81;wsjifba krojf;64;33382.12;0;0
JKJ6G9JAFBCD;Mendoza;Madrid;hunbxs adgsq;J5DDIXK7MKDY;129501.98;mvrvjbz mmdgb;0;0;3;44466
DTIX7EK9AOMX;Cordoba;San Francisco;skwbd hpqtpo;2B9SUH5KHD83;40476.58;kbeafws rsslno;17;34071.0;0;0
MM83KPH9JPYI;Cordoba;Napoles;vzwllylp fitzepw;JSNPE3A45431;293243.95;pnynofqf klakm;0;0;2;38064
Z9G5HH2KDXYP;Rosario;San Francisco;imdymph iwuwbibn;HHQYCXD1B368;176555.65;vmdjmo pmrwq;79;30718.06;0;0
3ZQATS8B7JEI;Montevideo;San Francisco;zphozrx ivwasr;C856TV9AMVSF;209822.58;xkqfcp nxfymq;0;0;2;39878
TS48B7RTU2F9;Cordoba;Londres;dhfxihdd yvesucb;VHMT2GRNAZOQ;307982.35;kpgcn lbisu;86;34610.73;0;0
5FPPO6U9473J;Cordoba;Napoles;baeyp lbpfpd;9TYRV6364C9J;220984.22;jplkqkvk xncvrp;0;0;1;26576
R0N1SB42INR6;Rosario;Londres;tzbrv jyqpgfim;3VUN7FLMRAQL;104610.71;wvbreqjf zryujw;0;0;1;21872
J2NZYUQOPCAG;Montevideo;Londres;bfcynoe gpjldqro;1J9SBBAU4W74;163733.77;xwidprb fpdvcmc;74;27847.76;0;0
AB29U6CV6B3S;Buenos Aires;Napoles;rjoek ohxar;3ZRI1HDIUXG8;30052.24;dctmcgd zdsvda;0;0;3;19592
QTJOM4EDQFFW;Buenos Aires;Napoles;ovxkvm dremdkp;CX6C5RG21F4L;113454.02;hgdsemlc ahwaf;10;30742.12;0;0
43U3S960WXJS;Mendoza;Madrid;xbiowqp iobcovew;KL8KFO1BHH2S;214736.85;rhqvfq reozw;98;31803.28;0;0
Q398F305QTOT;Montevideo;Londres;booxr pignprrq;KLELO0DBZ4R9;256159.56;kbehly uqnbbs;0;0;3;27312
FZGP62III75S;Montevideo;Londres;gsjugsez vlamn;6CMMRVXZ97A3;177601.78;ncnzc mvelh;161;29944.11;0;0
BY1HG0IBMR95;Mendoza;Londres;xudsa qnerylk;IVB2QG3E689J;22948.54;eekylp onefnaep;36;28152.48;0;0
BBQ5Z0MX8TFD;Montevideo;Londres;hntaekm gilrtltb;KZQSQ94YQCCE;205163.72;xivahddw cqcfc;0;0;1;34446
5D1W6MFQNNV0;Rosario;Londres;ribgbhkh vjlyx;OQUDZEQV43H1;104765.85;lsanjpd lzqwojb;0;0;1;37208
VS1A5BRSRN92;Buenos Aires;Londres;jgncssq sezjf;AFESV0VB1WLQ;276617.45;naqxpaud ogwekvik;0;0;1;24781
RDU65Q4KBT6Z;Mendoza;Londres;eudplbk ghlspo;FXRF0X20WJ55;307093.13;xznmv bqjnyemh;0;0;1;23476
PKD1BGHNGE3S;Buenos Aires;Londres;iswhpxt hqspwsy;1JYA8GSRR4AY;218343.77;cpljy gfqbmrw;43;27186.1;0;0
AK0ODOO5CLHA;Mendoza;Napoles;ytynoqe prvij;Z0V1W1DH3SZY;79828.77;oizxfqkl tyely;0;0;2;29478
0XIGTCVYBBFT;Cordoba;San Francisco;prwzn mtzffffj;TB7V67K09L6L;270508.36;tzwid afezmdh;0;0;3;44090
ECD358EA7X0V;Rosario;Napoles;zoqhoxwx hqosuxxe;J4LV5U044OMS;155224.97;ongqvc rwawq;86;31204.18;0;0
OZU4YRUU3F00;Mendoza;Napoles;uhplya masec;MR5M84C4TAFH;176156.04;jgkkkfzw wespuvry;27;29368.08;0;0
ODR1Y2042PQY;Cordoba;San Francisco;eoctu qnidvhrl;ZU0VI1RNXIT6;178359.13;mzjlb rzpyir;0;0;3;36731
S50VRQ87515M;Montevideo;San Francisco;hjvfo ejmqqc;W52KVMI0DFYI;303329.35;kggnb gxoqhzmr;0;0;3;37593
FTFAPGCPQAHH;Mendoza;Napoles;owbvukgk enmmm;ACCXRCS941VS;287640.68;fulftu trbuqgem;86;28817.58;0;0
0UKE79F9KMHU;Buenos Aires;Madrid;hoohu gadvvbyh;FBVLL0C79GAU;160765.24;vlltzt ecgazt;0;0;2;39555
W6VITJ55DQ9X;Cordoba;Londres;aozfj lffdqdik;5R9LJVBPME5X;314451.13;eajfk ukkml;0;0;3;19120
ERGHZHMUTFME;Mendoza;Napoles;mcmsold owwkrqfw;RHW71QR5CXZ1;198535.73;kyksb vpoosq;83;25483.69;0;0
1YKS27GU7X5Q;Cordoba;Napoles;amkisqa khvjl;9EBYXYAGTPMM;256434.29;zqxmpo chkarbg;0;0;1;23329
DUZ849ENUIJ7;Cordoba;Napoles;svrtbndv woqkib;R8400B9RN4OP;38067.04;uxbfxi bclfzom;0;0;1;34156
YVWQEBXABC9I;Buenos Aires;Londres;jbeyea ecwjm;5BQPGVPI70MI;98680.9;npxbhuq isupm;0;0;2;31767
31E4AWKX1IIN;Cordoba;Londres;svrtlit nlvsm;0LVJ0GASAAPI;253528.85;cwznrkxm nqsmnqu;155;29491.34;0;0
87ONJVZ0HAYG;Montevideo;Napoles;aglzfrq agfzzc;6MDIEW1A2ODC;24772.13;gerst eyzio;84;30307.64;0;0
T622NMF8VG10;Rosario;Londres;lxcwwmen gyznpgkv;VGA0IA3EIHYS;322379.44;mzeksx dcyqsyh;0;0;1;38767
